order_id,full_name,city,brand_name,STATE,order_date,total_units,revenue,product_name,category_name,store_name,sales_rep
859,Valentin Mclaughlin,Lindenhurst,Electra,NY,2017-04-25,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
859,Valentin Mclaughlin,Lindenhurst,Electra,NY,2017-04-25,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
859,Valentin Mclaughlin,Lindenhurst,Haro,NY,2017-04-25,2,1099.98,Haro Flightline Two 26 Plus - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
859,Valentin Mclaughlin,Lindenhurst,Sun Bicycles,NY,2017-04-25,2,833.98,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
859,Valentin Mclaughlin,Lindenhurst,Surly,NY,2017-04-25,2,1665.98,Surly Troll Frameset - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
860,Lashawna Richardson,Baldwin,Electra,NY,2017-04-27,2,599.98,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Baldwin Bikes,Venita Daniel
860,Lashawna Richardson,Baldwin,Electra,NY,2017-04-27,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel
860,Lashawna Richardson,Baldwin,Electra,NY,2017-04-27,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel
860,Lashawna Richardson,Baldwin,Surly,NY,2017-04-27,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
860,Lashawna Richardson,Baldwin,Trek,NY,2017-04-27,2,9999.98,Trek Madone 9.2 - 2017,Road Bikes,Baldwin Bikes,Venita Daniel
861,Charlesetta Soto,Poughkeepsie,Electra,NY,2017-04-27,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
861,Charlesetta Soto,Poughkeepsie,Trek,NY,2017-04-27,1,3499.99,Trek Boone 7 - 2017,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel
862,Jesus Burch,Desoto,Electra,TX,2017-04-27,1,299.99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Rowlett Bikes,Kali Vargas
862,Jesus Burch,Desoto,Haro,TX,2017-04-27,1,329.99,Haro Downtown 16 - 2017,Children Bicycles,Rowlett Bikes,Kali Vargas
862,Jesus Burch,Desoto,Trek,TX,2017-04-27,2,6999.98,Trek Domane SL 6 - 2017,Road Bikes,Rowlett Bikes,Kali Vargas
863,Nathanael Bradley,Amsterdam,Haro,NY,2017-04-28,2,419.98,Haro Shredder 20 Girls - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel
864,Elease Dejesus,Oswego,Electra,NY,2017-04-28,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
864,Elease Dejesus,Oswego,Haro,NY,2017-04-28,1,379.99,Haro Flightline One ST - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
864,Elease Dejesus,Oswego,Sun Bicycles,NY,2017-04-28,2,693.98,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
865,Marcell Barrett,Astoria,Sun Bicycles,NY,2017-04-29,2,833.98,Sun Bicycles Cruz 7 - Women's - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
865,Marcell Barrett,Astoria,Trek,NY,2017-04-29,1,469.99,Trek Session DH 27.5 Carbon Frameset - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
866,Lurlene Finch,Yonkers,Electra,NY,2017-04-29,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
866,Lurlene Finch,Yonkers,Sun Bicycles,NY,2017-04-29,1,761.99,Sun Bicycles Brickell Tandem CB - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
866,Lurlene Finch,Yonkers,Sun Bicycles,NY,2017-04-29,2,501.98,Sun Bicycles Revolutions 24 - Girl's - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
866,Lurlene Finch,Yonkers,Trek,NY,2017-04-29,1,189.99,Trek Precaliber 12 Girls - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer
867,Louanne Martin,Yuba City,Electra,CA,2017-05-01,1,339.99,Electra Townie 7D (20-inch) - Boys' - 2017,Children Bicycles,Santa Cruz Bikes,Genna Serrano
868,Domingo Casey,San Jose,Haro,CA,2017-05-01,1,1409.99,Haro SR 1.3 - 2017,Mountain Bikes,Santa Cruz Bikes,Genna Serrano
869,Felica Munoz,South Ozone Park,Sun Bicycles,NY,2017-05-01,2,899.98,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel
869,Felica Munoz,South Ozone Park,Sun Bicycles,NY,2017-05-01,2,693.98,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
869,Felica Munoz,South Ozone Park,Surly,NY,2017-05-01,1,469.99,Surly Wednesday Frameset - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel
869,Felica Munoz,South Ozone Park,Trek,NY,2017-05-01,2,5399.98,Trek Domane S 6 - 2017,Road Bikes,Baldwin Bikes,Venita Daniel
869,Felica Munoz,South Ozone Park,Trek,NY,2017-05-01,1,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
870,Miranda Kennedy,Astoria,Trek,NY,2017-05-01,1,3499.99,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer
871,Kandace Giles,Wantagh,Haro,NY,2017-05-02,1,549.99,Haro Flightline Two 26 Plus - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel
871,Kandace Giles,Wantagh,Sun Bicycles,NY,2017-05-02,1,449.99,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel
871,Kandace Giles,Wantagh,Sun Bicycles,NY,2017-05-02,2,833.98,Sun Bicycles Cruz 7 - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel
871,Kandace Giles,Wantagh,Surly,NY,2017-05-02,2,1999.98,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel
872,Virgen Clemons,South El Monte,Surly,CA,2017-05-03,1,749.99,Surly Ogre Frameset - 2017,Road Bikes,Santa Cruz Bikes,Genna Serrano
872,Virgen Clemons,South El Monte,Trek,CA,2017-05-03,2,6999.98,Trek Boone 7 - 2017,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano
873,Marcy Rodriguez,Lockport,Trek,NY,2017-05-03,2,939.98,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel
874,Trena Hudson,Monroe,Electra,NY,2017-05-04,2,1599.98,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
874,Trena Hudson,Monroe,Sun Bicycles,NY,2017-05-04,1,749.99,Sun Bicycles Brickell Tandem 7 - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
874,Trena Hudson,Monroe,Surly,NY,2017-05-04,2,1999.98,Surly Big Dummy Frameset - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel
874,Trena Hudson,Monroe,Trek,NY,2017-05-04,1,5499.99,Trek Domane SLR 6 Disc - 2017,Road Bikes,Baldwin Bikes,Venita Daniel
875,Nelle Beck,Upland,Electra,CA,2017-05-05,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano
875,Nelle Beck,Upland,Electra,CA,2017-05-05,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano
875,Nelle Beck,Upland,Heller,CA,2017-05-05,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano
875,Nelle Beck,Upland,Sun Bicycles,CA,2017-05-05,1,470.99,Sun Bicycles Drifter 7 - Women's - 2017,Comfort Bicycles,Santa Cruz Bikes,Genna Serrano
876,Dane Mcdaniel,Canandaigua,Electra,NY,2017-05-05,1,349.99,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel
876,Dane Mcdaniel,Canandaigua,Pure Cycles,NY,2017-05-05,2,858.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
876,Dane Mcdaniel,Canandaigua,Sun Bicycles,NY,2017-05-05,2,833.98,Sun Bicycles Cruz 7 - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel
876,Dane Mcdaniel,Canandaigua,Sun Bicycles,NY,2017-05-05,2,501.98,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
877,Debbra Jacobson,Ballston Spa,Sun Bicycles,NY,2017-05-06,1,749.99,Sun Bicycles Brickell Tandem 7 - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
877,Debbra Jacobson,Ballston Spa,Sun Bicycles,NY,2017-05-06,1,551.99,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
878,Moses Pope,Lawndale,Electra,CA,2017-05-07,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano
878,Moses Pope,Lawndale,Pure Cycles,CA,2017-05-07,2,898.00,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano
878,Moses Pope,Lawndale,Sun Bicycles,CA,2017-05-07,1,551.99,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Santa Cruz Bikes,Genna Serrano
878,Moses Pope,Lawndale,Surly,CA,2017-05-07,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano
879,Ross Pugh,North Tonawanda,Electra,NY,2017-05-08,1,659.99,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
879,Ross Pugh,North Tonawanda,Electra,NY,2017-05-08,2,979.98,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel
879,Ross Pugh,North Tonawanda,Ritchey,NY,2017-05-08,2,1499.98,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
879,Ross Pugh,North Tonawanda,Trek,NY,2017-05-08,2,299.98,Trek Boy's Kickster - 2015/2017,Children Bicycles,Baldwin Bikes,Venita Daniel
880,Mercy Brown,Hollis,Electra,NY,2017-05-08,1,299.99,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Baldwin Bikes,Marcelene Boyer
880,Mercy Brown,Hollis,Electra,NY,2017-05-08,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
880,Mercy Brown,Hollis,Heller,NY,2017-05-08,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
880,Mercy Brown,Hollis,Sun Bicycles,NY,2017-05-08,1,250.99,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
880,Mercy Brown,Hollis,Surly,NY,2017-05-08,2,4999.98,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
881,Coleman Boyd,El Paso,Electra,TX,2017-05-08,1,489.99,Electra Straight 8 3i (20-inch) - Boy's - 2017,Children Bicycles,Rowlett Bikes,Layla Terrell
881,Coleman Boyd,El Paso,Electra,TX,2017-05-08,2,979.98,Electra Townie Original 7D - 2017,Cruisers Bicycles,Rowlett Bikes,Layla Terrell
881,Coleman Boyd,El Paso,Sun Bicycles,TX,2017-05-08,1,250.99,Sun Bicycles Revolutions 24 - Girl's - 2017,Cruisers Bicycles,Rowlett Bikes,Layla Terrell
881,Coleman Boyd,El Paso,Trek,TX,2017-05-08,1,5999.99,Trek Silque SLR 7 Women's - 2017,Road Bikes,Rowlett Bikes,Layla Terrell
882,Edythe Valencia,North Tonawanda,Sun Bicycles,NY,2017-05-09,2,899.98,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
882,Edythe Valencia,North Tonawanda,Trek,NY,2017-05-09,2,6999.98,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer
882,Edythe Valencia,North Tonawanda,Trek,NY,2017-05-09,2,3999.98,Trek Emonda S 5 - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer
883,Sheree Pena,Staten Island,Haro,NY,2017-05-11,1,539.99,Haro SR 1.1 - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
883,Sheree Pena,Staten Island,Heller,NY,2017-05-11,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
884,Erlinda Humphrey,New Windsor,Electra,NY,2017-05-11,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Venita Daniel
884,Erlinda Humphrey,New Windsor,Haro,NY,2017-05-11,2,2819.98,Haro SR 1.3 - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel
884,Erlinda Humphrey,New Windsor,Sun Bicycles,NY,2017-05-11,2,833.98,Sun Bicycles Cruz 7 - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
884,Erlinda Humphrey,New Windsor,Surly,NY,2017-05-11,1,1549.00,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel
884,Erlinda Humphrey,New Windsor,Trek,NY,2017-05-11,2,6999.98,Trek Domane SL 6 - 2017,Road Bikes,Baldwin Bikes,Venita Daniel
885,Lorrie Becker,Garland,Sun Bicycles,TX,2017-05-13,1,449.99,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Rowlett Bikes,Kali Vargas
885,Lorrie Becker,Garland,Trek,TX,2017-05-13,1,5299.99,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Rowlett Bikes,Kali Vargas
886,Delma Bailey,Anaheim,Surly,CA,2017-05-13,1,999.99,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland
886,Delma Bailey,Anaheim,Trek,CA,2017-05-13,1,5299.99,Trek Remedy 9.8 - 2017,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland
887,Chantell Bridges,Buffalo,Electra,NY,2017-05-13,1,659.99,Electra Amsterdam Original 3i - 2015/2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
887,Chantell Bridges,Buffalo,Trek,NY,2017-05-13,2,11999.98,Trek Silque SLR 7 Women's - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer
888,Garry Juarez,Forest Hills,Electra,NY,2017-05-14,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel
888,Garry Juarez,Forest Hills,Surly,NY,2017-05-14,2,939.98,Surly Wednesday Frameset - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel
889,Edmund Gaines,Copperas Cove,Electra,TX,2017-05-14,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas
890,Miriam Baker,Uniondale,Electra,NY,2017-05-15,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
890,Miriam Baker,Uniondale,Sun Bicycles,NY,2017-05-15,2,693.98,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
890,Miriam Baker,Uniondale,Sun Bicycles,NY,2017-05-15,1,250.99,Sun Bicycles Revolutions 24 - Girl's - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
890,Miriam Baker,Uniondale,Sun Bicycles,NY,2017-05-15,2,1067.98,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
890,Miriam Baker,Uniondale,Surly,NY,2017-05-15,1,875.99,Surly Steamroller - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer
891,Aimee Merritt,Flushing,Sun Bicycles,NY,2017-05-15,2,833.98,Sun Bicycles Cruz 7 - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
891,Aimee Merritt,Flushing,Sun Bicycles,NY,2017-05-15,2,1665.98,Sun Bicycles Spider 3i - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
891,Aimee Merritt,Flushing,Trek,NY,2017-05-15,1,469.99,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
891,Aimee Merritt,Flushing,Trek,NY,2017-05-15,1,5999.99,Trek Silque SLR 7 Women's - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer
892,Laure Pena,Wappingers Falls,Surly,NY,2017-05-15,1,832.99,Surly Troll Frameset - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel
892,Laure Pena,Wappingers Falls,Trek,NY,2017-05-15,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Venita Daniel
892,Laure Pena,Wappingers Falls,Trek,NY,2017-05-15,1,189.99,Trek Precaliber 12 Girls - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel
892,Laure Pena,Wappingers Falls,Trek,NY,2017-05-15,2,11999.98,Trek Silque SLR 7 Women's - 2017,Road Bikes,Baldwin Bikes,Venita Daniel
893,Sally Kinney,Floral Park,Haro,NY,2017-05-16,1,869.99,Haro SR 1.2 - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel
893,Sally Kinney,Floral Park,Sun Bicycles,NY,2017-05-16,2,501.98,Sun Bicycles Revolutions 24 - Girl's - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
894,Obdulia Barber,Newburgh,Electra,NY,2017-05-16,2,679.98,Electra Townie 7D (20-inch) - Boys' - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer
895,Inga Koch,New Windsor,Sun Bicycles,NY,2017-05-18,1,449.99,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
896,Elanor Patrick,Victoria,Surly,TX,2017-05-19,1,1549.00,Surly Straggler - 2016,Cyclocross Bicycles,Rowlett Bikes,Layla Terrell
896,Elanor Patrick,Victoria,Trek,TX,2017-05-19,2,699.98,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Rowlett Bikes,Layla Terrell
897,Bridgette Guerra,San Lorenzo,Electra,CA,2017-05-20,1,349.99,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Santa Cruz Bikes,Mireya Copeland
897,Bridgette Guerra,San Lorenzo,Sun Bicycles,CA,2017-05-20,1,533.99,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland
898,Josef Greer,Jamaica,Electra,NY,2017-05-20,1,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
898,Josef Greer,Jamaica,Haro,NY,2017-05-20,2,1739.98,Haro SR 1.2 - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
898,Josef Greer,Jamaica,Sun Bicycles,NY,2017-05-20,2,833.98,Sun Bicycles Cruz 7 - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
898,Josef Greer,Jamaica,Trek,NY,2017-05-20,2,3999.98,Trek Emonda S 5 - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer
899,Renita Henry,New Rochelle,Pure Cycles,NY,2017-05-20,1,429.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel
899,Renita Henry,New Rochelle,Surly,NY,2017-05-20,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel
899,Renita Henry,New Rochelle,Trek,NY,2017-05-20,2,5199.98,Trek Domane S 5 Disc - 2017,Road Bikes,Baldwin Bikes,Venita Daniel
900,Samual Warner,Brentwood,Electra,NY,2017-05-20,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
900,Samual Warner,Brentwood,Sun Bicycles,NY,2017-05-20,1,449.99,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
900,Samual Warner,Brentwood,Surly,NY,2017-05-20,2,4999.98,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
900,Samual Warner,Brentwood,Trek,NY,2017-05-20,2,9999.98,Trek Powerfly 8 FS Plus - 2017,Electric Bikes,Baldwin Bikes,Marcelene Boyer
900,Samual Warner,Brentwood,Trek,NY,2017-05-20,1,209.99,Trek Precaliber 16 Boys - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer
901,Mi Gray,Albany,Trek,NY,2017-05-21,1,5299.99,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel
901,Mi Gray,Albany,Trek,NY,2017-05-21,1,5999.99,Trek Silque SLR 7 Women's - 2017,Road Bikes,Baldwin Bikes,Venita Daniel
902,Loan Graham,Jackson Heights,Electra,NY,2017-05-21,2,599.98,"Electra Girl's Hawaii 1 16"" - 2017",Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
902,Loan Graham,Jackson Heights,Electra,NY,2017-05-21,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
902,Loan Graham,Jackson Heights,Haro,NY,2017-05-21,2,1099.98,Haro Flightline Two 26 Plus - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
902,Loan Graham,Jackson Heights,Haro,NY,2017-05-21,1,209.99,Haro Shredder 20 - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer
903,Deane Sears,Pittsford,Surly,NY,2017-05-22,2,3265.98,Surly Wednesday - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel
903,Deane Sears,Pittsford,Trek,NY,2017-05-22,2,2999.98,Trek Emonda S 4 - 2017,Road Bikes,Baldwin Bikes,Venita Daniel
904,Lorraine Marks,San Carlos,Electra,CA,2017-05-23,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland
904,Lorraine Marks,San Carlos,Haro,CA,2017-05-23,2,419.98,Haro Shredder 20 - 2017,Children Bicycles,Santa Cruz Bikes,Mireya Copeland
904,Lorraine Marks,San Carlos,Surly,CA,2017-05-23,2,1665.98,Surly Troll Frameset - 2017,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland
904,Lorraine Marks,San Carlos,Trek,CA,2017-05-23,2,12999.98,Trek Silque SLR 8 Women's - 2017,Road Bikes,Santa Cruz Bikes,Mireya Copeland
905,Eliana Reese,Woodhaven,Electra,NY,2017-05-23,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
905,Eliana Reese,Woodhaven,Sun Bicycles,NY,2017-05-23,1,250.99,Sun Bicycles Revolutions 24 - Girl's - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
905,Eliana Reese,Woodhaven,Trek,NY,2017-05-23,2,6999.98,Trek Boone 7 - 2017,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer
905,Eliana Reese,Woodhaven,Trek,NY,2017-05-23,2,4599.98,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer
906,Janine Manning,Howard Beach,Electra,NY,2017-05-23,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel
906,Janine Manning,Howard Beach,Electra,NY,2017-05-23,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel
906,Janine Manning,Howard Beach,Electra,NY,2017-05-23,2,979.98,Electra Townie Original 7D - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel
906,Janine Manning,Howard Beach,Haro,NY,2017-05-23,1,1409.99,Haro SR 1.3 - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel
906,Janine Manning,Howard Beach,Surly,NY,2017-05-23,2,4999.98,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel
907,Luz House,Fresno,Sun Bicycles,CA,2017-05-24,1,346.99,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland
907,Luz House,Fresno,Sun Bicycles,CA,2017-05-24,2,219.98,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Santa Cruz Bikes,Mireya Copeland
908,Kerrie Morton,Pittsford,Electra,NY,2017-05-25,2,979.98,Electra Townie Original 7D - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel
908,Kerrie Morton,Pittsford,Haro,NY,2017-05-25,1,1469.99,Haro Shift R3 - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel
908,Kerrie Morton,Pittsford,Haro,NY,2017-05-25,1,249.99,Haro Shredder Pro 20 - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel
909,Sharla Flynn,Oxnard,Heller,CA,2017-05-26,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland
910,Cassondra Pruitt,Merrick,Electra,NY,2017-05-26,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel
911,Graig Cannon,Syosset,Sun Bicycles,NY,2017-05-26,1,449.99,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer
911,Graig Cannon,Syosset,Sun Bicycles,NY,2017-05-26,2,501.98,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer
911,Graig Cannon,Syosset,Trek,NY,2017-05-26,1,3499.99,Trek Domane SL 6 - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer
911,Graig Cannon,Syosset,Trek,NY,2017-05-26,2,699.98,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer
912,Rudolf Gilliam,Palos Verdes Peninsula,Electra,CA,2017-05-27,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Mireya Copeland
912,Rudolf Gilliam,Palos Verdes Peninsula,Electra,CA,2017-05-27,1,339.99,Electra Townie 7D (20-inch) - Boys' - 2017,Children Bicycles,Santa Cruz Bikes,Mireya Copeland
912,Rudolf Gilliam,Palos Verdes Peninsula,Ritchey,CA,2017-05-27,2,1499.98,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland
912,Rudolf Gilliam,Palos Verdes Peninsula,Sun Bicycles,CA,2017-05-27,2,833.98,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland
